,date,open,high,low,close,volume,amount,outstanding_share,turnover
556,2024-07-19,1408.17,1413.6,1395.96,1406.82,89872324.0,929722662.0,19405617528.0,0.004631252979727387
557,2024-07-22,1405.46,1408.17,1382.4,1387.82,99448087.0,1018663806.0,19405617528.0,0.005124706124734667
558,2024-07-23,1390.54,1401.39,1378.33,1381.04,102015363.0,1046994471.0,19405617528.0,0.005257001631244353
559,2024-07-24,1381.04,1389.18,1372.9,1374.26,72451757.0,736332832.0,19405617528.0,0.0037335455517177292
560,2024-07-25,1372.9,1376.97,1356.62,1368.83,85640443.0,861750366.0,19405617528.0,0.004413177930381809
561,2024-07-26,1370.19,1372.9,1352.55,1360.69,92955195.0,931879546.0,19405617528.0,0.004790117854578794
562,2024-07-29,1359.33,1375.61,1352.55,1371.54,78155243.0,788019059.0,19405617528.0,0.004027454570164092
563,2024-07-30,1370.19,1374.26,1360.69,1367.47,61326795.0,618056610.0,19405617528.0,0.0031602599047163907
564,2024-07-31,1367.47,1394.61,1366.12,1393.25,109690634.0,1117768675.0,19405617528.0,0.005652519629521166
565,2024-08-01,1390.54,1400.03,1379.68,1393.25,73388377.0,752688220.0,19405617528.0,0.0037818109572709704
566,2024-08-02,1386.47,1390.54,1374.26,1375.61,59022876.0,601173371.0,19405617528.0,0.0030415355715857537
567,2024-08-05,1371.54,1386.47,1363.4,1363.4,75897852.0,768980625.0,19405617528.0,0.003911127893275667
568,2024-08-06,1366.12,1372.9,1341.7,1347.12,126553691.0,1261997757.0,19405617528.0,0.006521497747618598
569,2024-08-07,1349.84,1353.91,1344.41,1347.12,51760842.0,514848813.0,19405617528.0,0.0026673122834310866
570,2024-08-08,1345.77,1353.91,1343.05,1348.48,50041067.0,497548149.0,19405617528.0,0.0025786897493881187
571,2024-08-09,1351.19,1370.19,1348.48,1362.05,73027396.0,732886456.0,19405617528.0,0.0037632090756519417
572,2024-08-12,1359.33,1363.4,1353.91,1357.98,35301346.0,353251351.0,19405617528.0,0.0018191302569508213
573,2024-08-13,1359.33,1360.69,1345.77,1349.84,62207720.0,620061492.0,19405617528.0,0.0032056552650407363
574,2024-08-14,1348.48,1353.91,1344.41,1345.77,43638038.0,433380447.0,19405617528.0,0.0022487322517325456
575,2024-08-15,1345.77,1364.76,1338.98,1360.69,77624747.0,775851461.0,19405617528.0,0.004000117331385961
576,2024-08-16,1367.47,1385.11,1363.4,1374.26,126036761.0,1277042001.0,19405617528.0,0.006494859584764254
577,2024-08-19,1374.26,1397.32,1372.9,1395.96,148298526.0,1520594688.0,19405617528.0,0.007642041062904742
578,2024-08-20,1400.03,1414.96,1394.61,1402.75,156918665.0,1623147686.0,19405617528.0,0.008086249498300429
579,2024-08-21,1397.32,1408.17,1385.11,1404.1,103488781.0,1068207868.0,19405617528.0,0.005332929026900483
580,2024-08-22,1402.75,1417.67,1400.03,1408.17,110903039.0,1153871816.0,19405617528.0,0.005714996641564232
581,2024-08-23,1409.53,1424.45,1400.03,1420.38,107190571.0,1117475768.0,19405617528.0,0.0055236877077133335
582,2024-08-26,1424.45,1431.23,1413.6,1423.1,74067524.0,775921849.0,19405617528.0,0.0038168084006154077
583,2024-08-27,1420.38,1427.16,1406.82,1414.96,72313658.0,755583764.0,19405617528.0,0.0037264291072242346
584,2024-08-28,1412.24,1414.96,1394.61,1401.39,94254754.0,973872155.0,19405617528.0,0.004857086040369578
585,2024-08-29,1398.68,1408.17,1371.54,1374.26,119767631.0,1221351092.0,19405617528.0,0.006171802099427629
586,2024-08-30,1371.54,1391.89,1371.54,1378.33,129405908.0,1318858688.0,19405617528.0,0.006668476682758622
587,2024-09-02,1372.9,1385.11,1368.83,1371.54,96883550.0,983898751.0,19405617528.0,0.004992551762921667
588,2024-09-03,1371.54,1374.26,1356.62,1367.47,91658122.0,920884663.0,19405617528.0,0.0047232777760227536
589,2024-09-04,1363.4,1376.97,1356.62,1359.33,84799233.0,852224670.0,19405617528.0,0.00436982914239368
590,2024-09-05,1360.69,1367.47,1353.91,1366.12,59420876.0,595845843.0,19405617528.0,0.003062045096697528
591,2024-09-06,1364.76,1385.11,1363.4,1367.47,87886543.0,891507834.0,19405617528.0,0.004528922765440995
592,2024-09-09,1363.4,1366.12,1334.91,1336.27,163917451.0,1624857668.0,19405617528.0,0.00844690723000629
593,2024-09-10,1337.63,1345.77,1326.78,1343.05,76790114.0,756124764.0,19405617528.0,0.0039571074658768775
594,2024-09-11,1340.34,1340.34,1306.43,1309.14,110872704.0,1078602468.0,19405617528.0,0.005713433434417836
595,2024-09-12,1309.14,1325.42,1303.71,1321.35,58183405.0,564923216.0,19405617528.0,0.0029982763968241805
596,2024-09-13,1319.99,1332.2,1315.92,1315.92,56646190.0,553269704.0,19405617528.0,0.0029190614479681605
597,2024-09-18,1318.64,1326.78,1310.5,1325.42,44361099.0,431665627.0,19405617528.0,0.002285992648056276
598,2024-09-19,1328.13,1334.91,1313.21,1330.84,68429311.0,669341182.0,19405617528.0,0.0035262629958188467
599,2024-09-20,1330.84,1343.05,1326.78,1343.05,79729714.0,785121199.0,19405617528.0,0.0041085893754712775
600,2024-09-23,1341.7,1368.83,1338.98,1362.05,89690755.0,897428030.0,19405617528.0,0.004621896462227337
601,2024-09-24,1371.54,1406.82,1367.47,1406.82,163821319.0,1678174482.0,19405617528.0,0.008441953406719745
602,2024-09-25,1427.16,1451.58,1417.67,1424.45,216069398.0,2285995369.0,19405617528.0,0.011134373729062605
603,2024-09-26,1424.45,1512.63,1424.45,1512.63,308645720.0,3341759456.0,19405617528.0,0.015904967700958804
604,2024-09-27,1539.76,1568.25,1496.35,1549.26,384001637.0,4337985143.0,19405617528.0,0.01978816888696952
605,2024-09-30,1576.39,1668.64,1568.25,1656.43,543028364.0,6467438838.0,19405617528.0,0.027983049919255317
606,2024-10-08,1821.94,1821.94,1674.07,1747.33,588897778.0,7602664024.0,19405617528.0,0.030346768256680853
607,2024-10-09,1713.41,1713.41,1581.82,1584.53,426934506.0,5172049702.0,19405617528.0,0.022000562743441907
608,2024-10-10,1610.31,1699.0,1607.54,1660.2,342642168.0,4095573501.0,19405617528.0,0.017656854645599816
609,2024-10-11,1662.97,1686.53,1604.77,1624.17,207089057.0,2455848197.0,19405617528.0,0.01067160355506312
610,2024-10-14,1660.2,1687.91,1633.87,1665.74,240059509.0,2881934272.0,19405617528.0,0.012370619417476546
611,2024-10-15,1654.65,1694.84,1646.34,1649.11,207284077.0,2500974427.0,19405617528.0,0.010681653222367889
612,2024-10-16,1635.25,1687.91,1631.1,1671.28,191449353.0,2301340929.0,19405617528.0,0.009865666615543738
613,2024-10-17,1672.67,1694.84,1653.27,1656.04,165370809.0,1993261646.0,19405617528.0,0.008521800904371612
614,2024-10-18,1650.5,1687.91,1618.62,1668.51,260465416.0,3105820973.0,19405617528.0,0.013422165804524353
615,2024-10-21,1654.65,1654.65,1611.69,1636.64,280665467.0,3302020181.0,19405617528.0,0.01446310412925706
616,2024-10-22,1629.71,1653.27,1624.17,1633.87,161778713.0,1908438725.0,19405617528.0,0.008336694916643211
617,2024-10-23,1638.03,1647.73,1628.32,1643.57,151186604.0,1787236762.0,19405617528.0,0.007790867968095099
618,2024-10-24,1636.64,1643.57,1624.17,1628.32,88529942.0,1042818619.0,19405617528.0,0.004562078061791222
619,2024-10-25,1631.1,1632.48,1620.01,1622.78,110575468.0,1296844369.0,19405617528.0,0.00569811642636225
620,2024-10-28,1618.62,1618.62,1597.84,1613.08,116948698.0,1356008963.0,19405617528.0,0.006026538337739416
621,2024-10-29,1610.31,1626.94,1597.84,1599.22,119802482.0,1391150259.0,19405617528.0,0.006173598022693133
622,2024-10-30,1593.68,1604.77,1561.81,1568.73,148240279.0,1686501658.0,19405617528.0,0.007639039509364075
623,2024-10-31,1570.12,1585.36,1557.65,1577.05,125020539.0,1419624319.0,19405617528.0,0.006442492171125718
624,2024-11-01,1577.05,1600.61,1571.51,1583.98,158981111.0,1821423447.0,19405617528.0,0.008192530372744344
625,2024-11-04,1583.98,1588.14,1560.42,1588.14,113151611.0,1285874126.0,19405617528.0,0.0058308688624175795
626,2024-11-05,1582.59,1615.85,1578.44,1614.47,166541840.0,1925260700.0,19405617528.0,0.008582145853369517
627,2024-11-06,1610.31,1613.08,1589.52,1600.61,146228636.0,1689977501.0,19405617528.0,0.007535376588197178
628,2024-11-07,1593.68,1653.27,1590.91,1650.5,224284379.0,2627007561.0,19405617528.0,0.011557703777083326
629,2024-11-08,1654.65,1664.36,1621.4,1624.17,189510415.0,2239060534.0,19405617528.0,0.00976575028991265
630,2024-11-11,1611.69,1618.62,1589.52,1607.54,148695164.0,1717961562.0,19405617528.0,0.007662480402154198
631,2024-11-12,1604.77,1640.8,1595.07,1599.22,171766255.0,2005791408.0,19405617528.0,0.008851367638889189
632,2024-11-13,1593.68,1621.4,1590.91,1608.92,108626328.0,1260161857.0,19405617528.0,0.005597674376672895
633,2024-11-14,1606.15,1621.4,1597.84,1599.22,115978311.0,1348378229.0,19405617528.0,0.005976532869034293
634,2024-11-15,1593.68,1608.92,1582.59,1585.36,121578351.0,1399308729.0,19405617528.0,0.006265111163021578
635,2024-11-18,1611.69,1668.51,1610.31,1628.32,379732445.0,4493249093.0,19405617528.0,0.01956817114694192
636,2024-11-19,1628.32,1657.43,1600.61,1618.62,243003665.0,2849661696.0,19405617528.0,0.012522336104448858
637,2024-11-20,1617.24,1628.32,1608.92,1613.08,128657248.0,1498818034.0,19405617528.0,0.006629897132331032
638,2024-11-21,1610.31,1614.47,1601.99,1606.15,88340806.0,1023998432.0,19405617528.0,0.004552331605656698
639,2024-11-22,1606.15,1608.92,1563.19,1563.19,162531744.0,1858071592.0,19405617528.0,0.00837549971112674
640,2024-11-25,1563.19,1571.51,1543.79,1549.33,116602032.0,1310130629.0,19405617528.0,0.0060086741291153
641,2024-11-26,1549.33,1567.35,1543.79,1561.81,83107820.0,933733855.0,19405617528.0,0.004282668143906541
642,2024-11-27,1557.65,1578.44,1545.18,1578.44,89517805.0,1010001964.0,19405617528.0,0.004612984094468339
643,2024-11-28,1578.44,1582.59,1568.73,1571.51,73316854.0,833121339.0,19405617528.0,0.0037781252719328562
644,2024-11-29,1575.66,1588.14,1571.51,1577.05,102848758.0,1173316154.0,19405617528.0,0.005299947700793416
645,2024-12-02,1578.44,1579.82,1567.35,1578.44,97543366.0,1108785597.0,19405617528.0,0.0050265530514170195
646,2024-12-03,1575.66,1593.68,1572.89,1592.29,108255936.0,1236992678.0,19405617528.0,0.005578587532388472
647,2024-12-04,1585.36,1597.84,1575.66,1588.14,100747059.0,1154623370.0,19405617528.0,0.005191644061552484
648,2024-12-05,1585.36,1593.68,1581.21,1585.36,68710883.0,786137964.0,19405617528.0,0.003540772814926315
649,2024-12-06,1585.36,1621.4,1583.98,1615.85,172626927.0,2004270466.0,19405617528.0,0.008895719332348988
650,2024-12-09,1611.69,1624.17,1606.15,1617.24,96406316.0,1123441855.0,19405617528.0,0.004967959193305606
651,2024-12-10,1649.11,1656.04,1628.32,1633.87,216780724.0,2564600677.0,19405617528.0,0.011171029403584358
652,2024-12-11,1633.87,1639.41,1624.17,1625.55,96769145.0,1138374175.0,19405617528.0,0.004986656305081435
653,2024-12-12,1625.55,1644.95,1622.78,1642.18,98623459.0,1164062448.0,19405617528.0,0.005082211831584234
654,2024-12-13,1633.87,1635.25,1601.99,1601.99,134379289.0,1565589089.0,19405617528.0,0.006924762317205658
655,2024-12-16,1601.99,1615.85,1597.84,1603.38,80571778.0,934226189.0,19405617528.0,0.004151982171334898
656,2024-12-17,1603.38,1614.47,1596.45,1597.84,80211995.0,929225455.0,19405617528.0,0.004133442024417086
657,2024-12-18,1604.77,1626.94,1603.38,1614.47,101658966.0,1186285805.0,19405617528.0,0.0052386359698844
658,2024-12-19,1606.15,1613.08,1599.22,1606.15,69737904.0,808465664.0,19405617528.0,0.003593696716910786
659,2024-12-20,1606.15,1621.4,1604.77,1610.31,71464627.0,831437460.0,19405617528.0,0.0036826772916082177
660,2024-12-23,1613.08,1640.8,1613.08,1625.55,165940476.0,1953519499.0,19405617528.0,0.008551156682366208
661,2024-12-24,1624.17,1644.95,1624.17,1643.57,135083691.0,1595698790.0,19405617528.0,0.00696106118782823
662,2024-12-25,1643.57,1665.74,1640.8,1651.88,147528294.0,1759956630.0,19405617528.0,0.007602349875603505
663,2024-12-26,1651.88,1653.27,1632.48,1643.57,100007470.0,1183745519.0,19405617528.0,0.0051535319530904445
664,2024-12-27,1644.95,1649.11,1615.85,1639.41,129001228.0,1518383345.0,19405617528.0,0.0066476229274263785
665,2024-12-30,1632.48,1658.81,1632.48,1656.04,135184636.0,1610892096.0,19405617528.0,0.006966263032080511
666,2024-12-31,1653.27,1661.58,1621.4,1621.4,147536733.0,1747242074.0,19405571850.0,0.007602802645571096
667,2025-01-02,1625.55,1631.1,1578.44,1583.98,181959699.0,2102923078.0,19405571850.0,0.009376672865221439
668,2025-01-03,1585.36,1599.22,1574.28,1577.05,115468044.0,1320520978.0,19405571850.0,0.005950252066392983
669,2025-01-06,1577.05,1590.91,1554.88,1585.36,108553630.0,1234305778.0,19405571850.0,0.005593941309181259
670,2025-01-07,1582.59,1597.84,1575.66,1595.07,74786288.0,858329049.0,19405571850.0,0.003853856437629278
671,2025-01-08,1593.68,1611.69,1579.82,1593.68,106238601.0,1223598997.0,19405571850.0,0.005474644180609395
672,2025-01-09,1593.68,1593.68,1572.89,1579.82,75148330.0,857836086.0,19405571850.0,0.0038725130380530375
673,2025-01-10,1579.82,1588.14,1563.19,1565.96,79813351.0,905005041.0,19405571850.0,0.004112908994227862
674,2025-01-13,1559.03,1560.42,1535.48,1552.11,93496618.0,1044904416.0,19405571850.0,0.004818029518671463
675,2025-01-14,1552.11,1579.82,1550.72,1577.05,82462895.0,934467766.0,19405571850.0,0.004249444213106248
676,2025-01-15,1577.05,1604.77,1574.28,1590.91,103163082.0,1185403653.0,19405571850.0,0.005316157792072487
677,2025-01-16,1600.61,1606.15,1589.52,1603.38,87296399.0,1007689274.0,19405571850.0,0.004498522366399627
678,2025-01-17,1597.84,1600.61,1582.59,1586.75,68976486.0,791230419.0,19405571850.0,0.0035544680946879696
679,2025-01-20,1593.68,1596.45,1579.82,1582.59,83202913.0,953092179.0,19405571850.0,0.004287578518331579
680,2025-01-21,1586.75,1586.75,1568.73,1570.12,90206894.0,1024879174.0,19405571850.0,0.00464850480559273
681,2025-01-22,1568.73,1570.12,1535.48,1536.86,134712922.0,1504818607.0,19405571850.0,0.006941971256569798
682,2025-01-23,1547.95,1579.82,1547.95,1568.73,151492027.0,1715172472.0,19405571850.0,0.007806625239956533
683,2025-01-24,1568.73,1578.44,1554.88,1571.51,94494421.0,1069899088.0,19405571850.0,0.00486944789519305
684,2025-01-27,1577.05,1600.61,1577.05,1589.52,115193471.0,1324270607.0,19405571850.0,0.005936102882739836
685,2025-02-05,1593.68,1596.45,1570.12,1575.66,84343370.0,961193579.0,19405571850.0,0.004346348082496729
686,2025-02-06,1572.89,1586.75,1565.96,1574.28,95560325.0,1084793176.0,19405571850.0,0.004924375624622472
687,2025-02-07,1574.28,1586.75,1567.35,1577.05,140749262.0,1601621980.0,19405571850.0,0.007253033463170012
688,2025-02-10,1577.05,1593.68,1574.28,1583.98,102659093.0,1174044624.0,19405571850.0,0.005290186436840304
689,2025-02-11,1579.82,1589.52,1575.66,1582.59,84452003.0,963865615.0,19405571850.0,0.004351946113868322
690,2025-02-12,1581.21,1583.98,1571.51,1582.59,98880683.0,1125323633.0,19405571850.0,0.005095478956473009
691,2025-02-13,1582.59,1600.61,1579.82,1593.68,135863927.0,1560709511.0,19405571850.0,0.00700128437596133
692,2025-02-14,1592.29,1600.61,1583.98,1600.61,97305774.0,1118355997.0,19405571850.0,0.005014321389348802
693,2025-02-17,1607.54,1635.25,1600.61,1632.48,206196542.0,2413146067.0,19405571850.0,0.0106256359562009
694,2025-02-18,1629.71,1657.43,1629.71,1636.64,199661049.0,2371071467.0,19405571850.0,0.010288851601144648
695,2025-02-19,1635.25,1636.64,1618.62,1622.78,117774895.0,1382467174.0,19405571850.0,0.00606912776961015
696,2025-02-20,1622.78,1629.71,1614.47,1615.85,78439627.0,917231443.0,19405571850.0,0.004042118810325087
697,2025-02-21,1620.01,1622.78,1600.61,1613.08,97396897.0,1131033824.0,19405571850.0,0.0050190171025544916
698,2025-02-24,1611.69,1620.01,1601.99,1606.15,94995617.0,1103548964.0,19405571850.0,0.004895275322690375
699,2025-02-25,1601.99,1604.77,1588.14,1589.52,91715602.0,1055685157.0,19405571850.0,0.004726250929832815
700,2025-02-26,1589.52,1607.54,1589.52,1596.45,84164552.0,970641211.0,19405571850.0,0.004337133306380765
701,2025-02-27,1597.84,1611.69,1588.14,1610.31,97730975.0,1130386662.0,19405571850.0,0.005036232673555559
702,2025-02-28,1604.77,1618.62,1593.68,1597.84,94908806.0,1100335054.0,19405571850.0,0.004890801813706922
703,2025-03-03,1596.45,1601.99,1586.75,1595.07,83045695.0,955266366.0,19405571850.0,0.004279476824590459
704,2025-03-04,1589.52,1600.61,1585.36,1595.07,68317873.0,785447989.0,19405571850.0,0.003520528718662831
705,2025-03-05,1596.45,1617.24,1590.91,1615.85,108064544.0,1254892074.0,19405571850.0,0.005568737929256128
706,2025-03-06,1620.01,1621.4,1607.54,1611.69,87740771.0,1021780609.0,19405571850.0,0.004521421562745651
707,2025-03-07,1611.69,1620.01,1607.54,1617.24,83553669.0,973236690.0,19405571850.0,0.0043056535332144825
708,2025-03-10,1615.85,1617.24,1600.61,1606.15,66383393.0,769261385.0,19405571850.0,0.003420841885677283
709,2025-03-11,1599.22,1608.92,1596.45,1608.92,60897527.0,704240464.0,19405571850.0,0.00313814648033678
710,2025-03-12,1607.54,1644.95,1601.99,1642.18,187731840.0,2210904482.0,19405571850.0,0.009674120476897979
711,2025-03-13,1636.64,1650.5,1632.48,1640.8,131237121.0,1555123174.0,19405571850.0,0.006762857699552925
712,2025-03-14,1638.03,1662.97,1638.03,1658.81,172241765.0,2057970454.0,19405571850.0,0.008875892260809619
713,2025-03-17,1611.69,1617.24,1588.14,1593.68,460361210.0,5315522817.0,19405571850.0,0.023723145782998403
714,2025-03-18,1596.45,1599.22,1590.91,1592.29,160529000.0,1846500421.0,19405571850.0,0.008272314840337983
715,2025-03-19,1590.91,1597.84,1588.14,1596.45,136245491.0,1566452161.0,19405571850.0,0.007020946976112946
716,2025-03-20,1595.07,1608.92,1592.29,1592.29,110115724.0,1268849140.0,19405571850.0,0.005674438498961318
717,2025-03-21,1592.29,1596.45,1578.44,1582.59,137638897.0,1576151833.0,19405571850.0,0.007092751404798205
718,2025-03-24,1581.21,1585.36,1571.51,1577.05,116457734.0,1325564002.0,19405571850.0,0.006001252367113314
719,2025-03-25,1577.05,1583.98,1574.28,1583.98,73560888.0,839142044.0,19405571850.0,0.0037907096254934636
720,2025-03-26,1582.59,1583.98,1575.66,1577.05,74086307.0,843536936.0,19405571850.0,0.0038177853027299476
721,2025-03-27,1575.66,1581.21,1572.89,1578.44,55334940.0,629863383.0,19405571850.0,0.0028514975197703333
722,2025-03-28,1578.44,1579.82,1571.51,1572.89,64494555.0,732420874.0,19405571850.0,0.0033235070575876897
723,2025-03-31,1574.28,1577.05,1560.42,1560.42,111612564.0,1262598263.0,19405571850.0,0.005751573046274336
724,2025-04-01,1561.81,1565.96,1554.88,1561.81,68147042.0,767424131.0,19405571850.0,0.003511725525367602
725,2025-04-02,1559.03,1581.21,1559.03,1575.66,93264176.0,1058747241.0,19405571850.0,0.004806051412496767
726,2025-04-03,1567.35,1578.44,1565.96,1571.51,64391391.0,730375808.0,19405571850.0,0.003318190852489616
727,2025-04-07,1524.39,1531.32,1452.33,1482.81,254556048.0,2751055412.0,19405571850.0,0.013117678261050576
728,2025-04-08,1480.04,1503.6,1477.27,1499.44,146398771.0,1576590040.0,19405571850.0,0.007544161652726559
729,2025-04-09,1486.97,1500.83,1477.27,1496.67,106439405.0,1145238958.0,19405571850.0,0.005484991930294494
730,2025-04-10,1504.99,1514.69,1499.44,1510.53,86654805.0,943352302.0,19405571850.0,0.004465460006529001
731,2025-04-11,1506.37,1510.53,1500.83,1509.14,58387902.0,634311780.0,19405571850.0,0.003008821510199402
732,2025-04-14,1517.46,1529.93,1513.3,1514.69,78599345.0,862557144.0,19405571850.0,0.004050349333044777
733,2025-04-15,1513.3,1520.23,1510.53,1517.46,72275410.0,790139077.0,19405571850.0,0.0037244668984078404
734,2025-04-16,1514.69,1525.77,1511.92,1524.39,84282217.0,923316063.0,19405571850.0,0.004343196771086136
735,2025-04-17,1517.46,1535.48,1514.69,1532.7,82391931.0,907597513.0,19405571850.0,0.004245787325252154
736,2025-04-18,1529.93,1550.72,1528.55,1549.33,72709815.0,810031605.0,19405571850.0,0.0037468524793821006
737,2025-04-21,1524.39,1542.4,1520.23,1527.16,111418418.0,1230804536.0,19405571850.0,0.0057415683939249645
738,2025-04-22,1527.16,1532.7,1521.62,1529.93,83112887.0,915967678.0,19405571850.0,0.0042829393352816865
739,2025-04-23,1529.93,1531.32,1520.23,1525.77,58638293.0,645842400.0,19405571850.0,0.0030217245569086385
740,2025-04-24,1524.39,1532.7,1523.0,1528.55,68925613.0,760348555.0,19405571850.0,0.0035518465280372554
741,2025-04-25,1529.93,1531.32,1523.0,1525.77,63754686.0,702315255.0,19405571850.0,0.003285380430569481
